Blue.count,red.count,Blue.percentage,red.percentage,total.clusters,average.clusters,area,circularity,Count_Nuclei,AngularSecondMoment,Contrast,Correlation,Entropy,Gabor,SumVariance,Variance,class
51527,151917,4.91399765,14.48793411,294,0.269724771,70.41156463,0.136781955,195,0.153142861,2.423599527,0.703904926,2.572816943,0.17558403,13.94673487,4.088690758,1
46223,200829,4.408168793,19.15254593,164,0.150458716,79.80487805,0.116866137,82,0.267550203,1.629004767,0.846349762,2.122472039,0.272148366,19.57441901,5.303791501,1
8860,224321,0.844955444,21.39291763,26,0.023853211,84.30769231,0.105737439,67,0.238444999,0.265299798,0.962874847,1.824564084,0.068383927,14.01805662,3.573865686,0
40691,107144,3.880596161,10.2180481,223,0.204587156,71.02690583,0.126739162,247,0.119438503,2.99674798,0.502418708,2.736492841,0.310262635,9.048475876,3.007544142,1
78446,137051,7.481193542,13.07020187,510,0.467889908,75.44117647,0.115780658,254,0.216398712,5.094475009,0.554014837,2.476408098,0.304885909,17.75145244,5.711876331,1
93998,97122,8.964347839,9.262275696,116,0.106422018,72.37068966,0.141849372,125,0.392480907,1.536337498,0.817516974,1.796909256,0.243109028,15.30171307,4.21424586,1
46169,71841,4.403018951,6.851291656,287,0.263302752,76.22648084,0.132839846,138,0.239674109,2.183776437,0.71842048,2.629022837,0.261491317,13.32704664,3.879744136,1
70506,150800,6.723976135,14.38140869,503,0.46146789,73.12524851,0.114266634,222,0.061412657,3.257549469,0.621805858,3.495709112,0.159013996,13.96925228,4.305256301,1
48840,117892,4.657745361,11.24305725,146,0.133944954,62.04794521,0.159098858,100,0.175401301,0.93904184,0.835708841,2.582328888,0.030529559,10.49196805,2.852127313,1
43484,109082,4.146957397,10.40287018,282,0.258715596,77.03546099,0.125846966,121,0.185945542,1.89721321,0.75265167,2.762498691,0.096969149,13.44317274,3.83678222,1
121596,102813,11.59629822,9.805011749,163,0.149541284,78.32515337,0.115357373,155,0.095726519,1.508352909,0.841762477,3.101050887,0.103123454,17.55587945,4.763186025,0
36501,143127,3.481006622,13.64965439,200,0.183486239,70.55,0.111496092,138,0.1109906,1.581833259,0.747474555,2.960116482,0.089677052,10.94616779,3.131445282,1
34280,72868,3.269195557,6.949234009,181,0.166055046,71.20994475,0.170891029,59,0.422813249,0.891931547,0.881532035,1.848317971,0.094174411,14.16556389,3.760267166,0
68240,114927,6.507873535,10.96029282,152,0.139449541,74.19736842,0.127211126,39,0.36025359,0.688915585,0.930694757,1.945566119,0.077922103,19.19142245,4.973302077,0
41656,90803,3.972625732,8.659648895,229,0.210091743,76.069869,0.127256178,80,0.421312594,0.998307037,0.886263352,1.871489035,0.13973962,16.55622933,4.386470338,0
53312,183366,5.084228516,17.48714447,218,0.2,71.17889908,0.119812657,174,0.102363332,1.532738277,0.812932657,2.994237804,0.0454304,14.85413825,4.09775642,1
58107,260070,5.54151535,24.80220795,211,0.193577982,70.69194313,0.125487947,186,0.066822261,1.383590115,0.781810762,3.110386627,0.066821874,11.29874139,3.168536293,1
39262,253865,3.744316101,24.21045303,204,0.187155963,73.8872549,0.144625814,194,0.081462534,1.418662195,0.65539538,2.955961104,0.116801216,6.814880878,2.055010589,1
11784,111881,1.123809814,10.66980362,42,0.03853211,62.0952381,0.176956414,70,0.54837136,0.447010246,0.939256465,1.1685956,0.048951885,14.26792924,3.670042442,0
29998,218404,2.860832214,20.82862854,127,0.116513761,71.80314961,0.117459983,61,0.147935166,0.840878658,0.798829182,2.31600337,0.116019162,7.518949726,2.088226071,0
62047,78801,5.917263031,7.515048981,448,0.411009174,80.91294643,0.079516661,131,0.560966177,2.039522565,0.823151435,1.379568814,0.11600392,21.02564154,5.768289504,0
29339,79920,2.797985077,7.621765137,113,0.103669725,70.07964602,0.108910629,66,0.526569192,1.163743993,0.879879365,1.407493269,0.243991717,18.21180755,4.837282547,0
42026,140143,4.007911682,13.36507797,85,0.077981651,64.71764706,0.132437205,98,0.130619549,0.806573672,0.863060421,2.407583409,0.087510132,10.97285057,2.952872826,0
23923,205686,2.281475067,19.61574554,58,0.053211009,56.48275862,0.136422431,111,0.161563957,0.713352603,0.747181404,2.168481652,0.065134661,4.929771887,1.414094264,0
56635,275059,5.401134491,26.23167038,193,0.17706422,60.56994819,0.180924058,166,0.265377214,0.498844576,0.498551428,1.849430579,0.049732695,1.490769012,0.497408677,0
68631,221656,6.545162201,21.13876343,233,0.213761468,67.27896996,0.173785316,133,0.149004092,0.916409693,0.336914535,2.317887904,0.061026501,1.847666405,0.690897792,0
42857,44573,4.087162018,4.250812531,263,0.241284404,81.14448669,0.077186889,153,0.589027181,1.078790708,0.855086888,1.390888747,0.069168195,13.81000187,3.721977609,0
44099,165493,4.205608368,15.78264236,135,0.123853211,67.23703704,0.150542946,78,0.170686262,0.665997452,0.92721514,2.282685793,0.047166698,17.63250233,4.566885801,0
58909,230727,5.618000031,22.0038414,166,0.152293578,66.01204819,0.139569736,101,0.125922995,0.896362902,0.755304097,2.530989441,0.123020901,6.429622725,1.840461627,0
54974,256111,5.242729187,24.42464828,225,0.206422018,64.09777778,0.129508093,115,0.140397201,0.824851937,0.711242364,2.465272819,0.085657502,4.88822039,1.43149229,0
26285,262160,2.506732941,25.00152588,114,0.104587156,68.47368421,0.107975082,102,0.256516092,0.567592281,0.77092493,1.952929938,0.032179508,4.38778187,1.234268278,0
30801,208760,2.937412262,19.90890503,116,0.106422018,79.25,0.104444831,98,0.175704442,0.638424148,0.789784776,2.176977903,0.039896019,5.435534863,1.521316327,0
12342,53835,1.177024841,5.134105682,31,0.028440367,72.51612903,0.116541745,81,0.500892022,0.859333872,0.823544394,1.643652914,0.102583035,8.880213724,2.439996455,0
24468,102682,2.333450317,9.792518616,82,0.075229358,84.43902439,0.132759236,87,0.387801955,0.36086519,0.958058968,1.683058112,0.016652193,16.84657166,4.299528599,0
11170,13289,1.065254211,1.267337799,63,0.057798165,76.73015873,0.077992376,26,0.869402815,0.342337284,0.859134033,0.508834964,0.055395513,4.518085668,1.213312248,0
36695,219960,3.499507904,20.97702026,154,0.141284404,64.56493506,0.137119845,75,0.139407414,0.925724818,0.788723432,2.456029411,0.067442243,7.837384037,2.187086019,0
27720,119551,2.643585205,11.40127182,81,0.074311927,72.34567901,0.113946556,33,0.496778664,0.370868978,0.964854828,1.347390851,0.050879917,20.73374713,5.274263777,0
5286,13847,0.504112244,1.320552826,12,0.011009174,77,0.106981491,7,0.898192683,0.080620447,0.963541359,0.325375747,0.008691207,4.337882279,1.096250196,0
106758,300269,10.18123627,28.63588333,375,0.344036697,67.672,0.155088903,131,0.167528751,5.712640028,0.34169551,1.981921341,0.27377391,11.64297248,4.33990157,0
13432,22959,1.280975342,2.189540863,53,0.048623853,75.62264151,0.100718763,4,0.817238573,0.386380157,0.906014964,0.616960682,0.049518016,7.835780867,2.055141268,0
15804,28096,1.50718689,2.679443359,80,0.073394495,67.9,0.127955264,72,0.736653617,0.882432779,0.770434039,0.87536149,0.043194329,6.805392778,1.923713451,0
44652,253591,4.258346558,24.18432236,176,0.16146789,74.30681818,0.128376546,116,0.203978721,0.72788722,0.675780851,2.084804726,0.048375208,3.762176695,1.120011491,0
22753,56444,2.169895172,5.382919312,92,0.08440367,80.79347826,0.135511531,92,0.596182321,0.660546492,0.902853875,1.154462409,0.091401759,12.93841557,3.397230791,0
29592,223253,2.822113037,21.29106522,121,0.111009174,61.89256198,0.152458996,101,0.179650457,0.89724573,0.715423018,2.208325651,0.074303718,5.408569465,1.576788705,0
45696,253859,4.357910156,24.20988083,200,0.183486239,65.055,0.147964309,102,0.18429916,0.776703867,0.686034358,2.148099921,0.099601767,4.170983576,1.238459966,0
91056,289966,8.683776855,27.65331268,290,0.266055046,75.03448276,0.173363904,158,0.198162715,6.470438181,0.245907277,1.817213323,0.401714139,10.69041722,4.290502002,0
66622,75952,6.353569031,7.243347168,512,0.469724771,82.12109375,0.093406393,156,0.569942606,2.082217763,0.808789555,1.368785523,0.101717736,19.69700747,5.450037416,0
26172,104464,2.495956421,9.962463379,77,0.070642202,78.97402597,0.201197475,42,0.344923069,0.521625934,0.933813035,1.705834074,0.073936363,15.23943806,3.939053296,0
51337,200826,4.895877838,19.15225983,206,0.188990826,70.06796117,0.176020262,83,0.168883101,1.078949483,0.860711373,2.26351136,0.063863917,14.41272433,3.86619132,0
43718,63025,4.169273376,6.010532379,273,0.250458716,81.03296703,0.108826756,123,0.470527254,1.558050471,0.840640405,1.630667048,0.161126018,17.99567654,4.893186813,0
73076,95222,6.969070435,9.081077576,532,0.488073394,78.43421053,0.093355032,159,0.472925881,2.564209223,0.791606683,1.668645704,0.097835612,22.04497641,6.157179557,0
53713,64811,5.122470856,6.180858612,331,0.303669725,82.13595166,0.086104626,148,0.591057416,2.054004576,0.786438394,1.318185329,0.181939809,17.18170322,4.809498986,0
44400,156370,4.234313965,14.91260529,168,0.15412844,72.55357143,0.127846188,97,0.192325455,1.045160994,0.901238637,2.158667971,0.074121634,20.118626,5.283542878,0
25609,245764,2.442264557,23.43788147,113,0.103669725,81.92920354,0.088306349,103,0.286298386,0.559039468,0.59734031,1.836424853,0.032309078,2.217691379,0.693305823,0
20135,50410,1.920223236,4.807472229,91,0.083486239,76.45054945,0.148152412,93,0.671130783,0.547841998,0.864863896,1.088919181,0.065387724,7.559948482,2.02254439,0
70201,176389,6.694889069,16.8217659,196,0.179816514,73.37755102,0.109399874,93,0.196626187,0.554737237,0.95416866,2.25534757,0.067168328,23.65244108,6.045955982,0
61878,198383,5.901145935,18.91927719,160,0.146788991,74.9,0.093436799,66,0.156368609,0.567556891,0.944498127,2.352210177,0.015017053,19.88208639,5.106892418,0
66692,178278,6.360244751,17.00191498,178,0.163302752,79.75842697,0.093819684,99,0.188719138,0.571544442,0.94773106,2.268838477,0.029904209,21.2976972,5.469784945,0
69263,142164,6.605434418,13.55781555,161,0.147706422,77.02484472,0.099755916,59,0.255538143,0.598280829,0.945554543,2.117117034,0.020420184,21.37864168,5.495502523,0
55131,138355,5.257701874,13.194561,146,0.133944954,74.37671233,0.097143701,73,0.173812976,0.756276399,0.926086273,2.392835791,0.059995305,19.70739671,5.112706484,0
88507,180865,8.440685272,17.24863052,517,0.474311927,69.86266925,0.139583604,163,0.215799551,1.772085999,0.867267101,2.561949026,0.111506038,24.92890893,6.676745574,0
36966,278931,3.525352478,26.60093307,174,0.159633028,74.35057471,0.117706262,98,0.227468008,0.684479447,0.543054271,1.99132288,0.059459037,2.311405458,0.748687939,0
85656,326060,8.168792725,31.09550476,399,0.366055046,72.48370927,0.132964529,73,0.140503709,0.917539292,0.834897567,2.452344022,0.016505817,10.19710962,2.775260884,0
29691,137152,2.831554413,13.07983398,112,0.102752294,77.91964286,0.122050968,81,0.360010455,0.52806302,0.950927773,1.779672582,0.033962913,20.99306015,5.380384401,0
29944,239855,2.855682373,22.87435532,185,0.169724771,80.17297297,0.102154236,129,0.206088426,0.698187668,0.707277872,2.102928165,0.046971188,4.072018447,1.188645153,0
98927,319908,9.43441391,30.50880432,534,0.489908257,68.05430712,0.168499485,93,0.209811918,0.64568763,0.575925949,1.865694754,0.060248211,2.399368454,0.765922658,0
8724,59270,0.831985474,5.652427673,48,0.044036697,59.10416667,0.156322735,17,0.578865449,0.251687225,0.959334708,1.081898395,0.048467762,12.1218572,3.10215218,0
13187,161849,1.257610321,15.43512344,33,0.030275229,59.18181818,0.148549406,46,0.236095127,0.477172732,0.940300021,1.886040759,0.050036128,15.5075468,3.994140072,0
40078,208835,3.822135925,19.91605759,125,0.114678899,71.192,0.126813665,81,0.140096535,0.770272519,0.870838108,2.352986633,0.071948372,11.15695711,2.982139719,0
25376,156208,2.420043945,14.89715576,82,0.075229358,69.09756098,0.146384647,63,0.262054941,0.477899654,0.948876884,1.832150926,0.065853281,18.21411116,4.671156521,0
58181,134182,5.54857254,12.79659271,450,0.412844037,81.35777778,0.079106009,120,0.412050858,1.774486755,0.849300961,1.715100138,0.15591212,21.77553328,5.886437928,0
32655,79520,3.11422348,7.583618164,147,0.134862385,74.91156463,0.124168319,47,0.538384203,1.031875536,0.881657654,1.368508481,0.110826254,16.40686237,4.355983786,0
30311,66798,2.89068222,6.370353699,187,0.171559633,77.77540107,0.099448735,96,0.634274545,1.320130769,0.809686564,1.1564351,0.123255665,12.55306987,3.466009936,0
15919,65441,1.518154144,6.240940094,48,0.044036697,85.8125,0.117328115,116,0.295687483,0.517035803,0.935235046,1.70756742,0.024732688,15.44912761,3.991335505,0
52119,156728,4.97045517,14.94674683,273,0.250458716,71.76923077,0.096438851,198,0.331990152,2.134717801,0.784765071,1.985847474,0.260706481,17.70144206,4.957140937,0
15260,60425,1.455307007,5.762577057,69,0.063302752,74.72463768,0.099211639,36,0.758107437,0.428192527,0.923581798,0.713131026,0.025250063,10.77806486,2.805849663,0
19355,53605,1.845836639,5.112171173,44,0.040366972,71.52272727,0.092950831,41,0.615474525,0.229193767,0.967987838,1.022707904,0.043455857,14.08720837,3.572979664,0
46907,87402,4.473400116,8.33530426,216,0.198165138,80.5462963,0.112439352,113,0.479160911,1.654142882,0.799885625,1.621220785,0.160006746,14.87766469,4.128587322,0
50368,161948,4.803466797,15.44456482,242,0.222018349,73.75619835,0.096963252,73,0.266706553,1.31214993,0.892670886,1.996861297,0.051959328,23.13879391,6.114841374,0
18909,31292,1.803302765,2.984237671,165,0.151376147,74.32121212,0.106678106,23,0.782959076,0.841740443,0.836866079,0.721894508,0.057133165,9.477870765,2.581322068,0
34589,43882,3.298664093,4.184913635,302,0.27706422,71.05960265,0.075360518,70,0.703163914,1.512317504,0.801499055,0.968169153,0.113258824,13.72471594,3.800085128,0
28153,58742,2.684879303,5.602073669,219,0.200917431,71.43378995,0.089644543,125,0.638649827,1.572779253,0.746393453,1.16104169,0.130920041,10.83043037,3.095518622,0
6375,16208,0.607967377,1.545715332,13,0.011926606,54.84615385,0.082532951,14,0.812794078,0.083996809,0.981507615,0.526223515,0.01686497,8.996268384,2.27742198,0
57999,136321,5.531215668,13.00058365,253,0.232110092,81.39525692,0.114350083,127,0.309817708,1.40926864,0.859209932,2.287338061,0.084899814,18.61013728,5.006140864,0
3007,8454,0.286769867,0.806236267,2,0.001834862,101.5,0.094461538,1,0.934577149,0.008537509,0.940317471,0.194089667,0.006735398,0.277548745,0.07165837,0
25003,198343,2.384471893,18.91546249,96,0.088073394,79.53125,0.095353668,108,0.307303844,0.462985316,0.660167238,1.804573528,0.034326984,2.261793766,0.682039463,0
44653,88939,4.258441925,8.481884003,178,0.163302752,70.1741573,0.11499907,133,0.387428608,1.119443828,0.870299103,2.016507908,0.05350929,16.14241806,4.319060437,0
18120,76096,1.728057861,7.257080078,92,0.08440367,83.83695652,0.073753783,60,0.562660833,0.407285864,0.946670487,1.284446825,0.106440414,14.86702537,3.818237277,0
46261,67027,4.411792755,6.392192841,279,0.255963303,78.16129032,0.101059734,145,0.455133969,1.300474221,0.824721578,1.827477927,0.119803128,13.53809365,3.718117376,0
36880,95718,3.517150879,9.128379822,120,0.110091743,73.81666667,0.102795615,106,0.265419387,0.828926527,0.913128603,2.154303755,0.049681621,18.25501647,4.771342876,0
19587,60692,1.867961884,5.788040161,66,0.060550459,81.09090909,0.101747732,31,0.617436204,0.234822631,0.966603509,1.104538158,0.022865871,13.8274107,3.518304645,0
17319,45814,1.651668549,4.369163513,30,0.027522936,81.36666667,0.081756107,15,0.593428395,0.154352351,0.977905624,1.048521459,0.014750325,13.81456212,3.497815877,0
5355,11415,0.510692596,1.088619232,8,0.00733945,56,0.12327489,0,0.922488951,0.057365634,0.966214715,0.276638067,0.006685776,3.338478493,0.849742918,0
8191,52140,0.781154633,4.972457886,45,0.041284404,83.13333333,0.083059149,19,0.606369182,0.146443247,0.976395707,0.986024502,0.016772022,12.25565655,3.108805191,0
28401,75214,2.708530426,7.172966003,162,0.148623853,78.19753086,0.103103104,41,0.586309595,0.924810426,0.881617207,1.258517137,0.042431349,14.69867506,3.898553452,0
32792,56893,3.127288818,5.425739288,284,0.260550459,69.5915493,0.09212515,103,0.387428571,1.324012151,0.851780987,1.843577534,0.137020263,16.54157838,4.46555484,0
31531,57357,3.007030487,5.469989777,117,0.10733945,78.52136752,0.122284491,43,0.609989815,1.155791848,0.818495458,1.269858921,0.230136944,11.579745,3.179176754,0
41326,219982,3.94115448,20.97911835,151,0.13853211,77.49006623,0.106605378,141,0.215785738,4.007339044,0.581303482,1.857141102,0.278898772,15.13461479,4.785784263,0
25237,93899,2.406787872,8.954906464,159,0.14587156,78.27672956,0.09552745,53,0.538022846,1.099847538,0.884456065,1.336906381,0.081115047,17.93788294,4.760726246,0
24699,101087,2.355480194,9.640407562,165,0.151376147,76.11515152,0.078606131,56,0.363485803,0.830884435,0.933829294,1.696403675,0.074490296,24.2824771,6.278433687,0
15370,30940,1.465797424,2.950668335,23,0.021100917,43.30434783,0.133354393,50,0.616978559,0.879960287,0.854246143,1.203292248,0.06035491,11.19434394,3.02328824,0
62959,187709,6.004238129,17.90132523,124,0.113761468,75.06451613,0.125392346,99,0.199017757,0.664506305,0.838583364,2.17991422,0.065606751,7.568921299,2.058139325,0
46753,113431,4.458713531,10.81762314,263,0.241284404,85.70722433,0.084528621,90,0.340154008,1.43377835,0.881588782,1.835812706,0.170418325,22.78260681,6.050747458,0
30968,45888,2.953338623,4.376220703,280,0.256880734,81.325,0.077345265,72,0.622879476,1.158887962,0.83443913,1.215206693,0.197052673,12.84051617,3.504726601,0
36587,121830,3.489208221,11.6186142,118,0.108256881,78.80508475,0.111982874,31,0.505944592,0.639014294,0.934197989,1.315423653,0.05863001,18.78289027,4.852484982,0
70909,85993,6.76240921,8.200931549,432,0.396330275,73.26851852,0.098389821,99,0.486186884,2.158346596,0.817387648,1.609237753,0.179710081,21.48017251,5.907386841,0
29581,113231,2.821063995,10.79854965,122,0.111926606,80.95901639,0.076421447,56,0.477158013,0.686157107,0.92740388,1.456302541,0.119186427,18.21722142,4.726812465,0
92952,150404,8.864593506,14.34364319,93,0.085321101,66.66666667,0.10115293,126,0.222340587,0.384596329,0.929216023,1.930575132,0.03517552,10.4815105,2.724426317,0
12175,55646,1.16109848,5.306816101,29,0.026605505,86.93103448,0.07632311,41,0.479487704,0.198621909,0.974934867,1.394218092,0.024987815,15.64955153,3.959167056,0
48588,117640,4.633712769,11.21902466,285,0.26146789,75.18245614,0.122240693,162,0.161063634,1.708637174,0.791902953,2.767313998,0.090058537,14.71288841,4.104765992,0
13704,94116,1.306915283,8.975601196,19,0.017431193,70.21052632,0.107700169,14,0.501573589,0.105239196,0.989703873,1.244293466,0.015851855,20.33709675,5.110246035,0
23043,267127,2.197551727,25.47521591,96,0.088073394,76.15625,0.107063411,95,0.25918881,0.519568553,0.74192835,1.99586171,0.055379997,3.506972151,1.00683699,0
17689,31603,1.686954498,3.013896942,75,0.068807339,72.14666667,0.083682944,114,0.595226457,0.638775174,0.847749343,1.34246951,0.034686555,7.752014907,2.103110127,0
54278,138838,5.176353455,13.24062347,121,0.111009174,66.80165289,0.099337681,45,0.381037678,0.409524976,0.959552626,1.760287053,0.108420711,19.83972649,5.064192172,0
55056,278780,5.250549316,26.58653259,217,0.199082569,73.11059908,0.131828049,89,0.214018674,0.40898361,0.855781542,2.074353019,0.029102091,5.262703522,1.419856049,0
22969,196797,2.190494537,18.76802444,108,0.099082569,70.52777778,0.122947978,118,0.386165747,0.319601838,0.690938289,1.460349781,0.015077018,1.748604018,0.517163665,0
22925,105402,2.18629837,10.05191803,114,0.104587156,72.73684211,0.097303081,83,0.363702488,0.727222469,0.912021275,1.898375928,0.049210732,15.80453249,4.131293078,0
38334,279232,3.655815125,26.62963867,131,0.120183486,81.58778626,0.128678994,142,0.336020515,0.428377127,0.66399813,1.731005562,0.066768058,2.12146517,0.636690117,0
111436,318675,10.62736511,30.39121628,460,0.422018349,71.05217391,0.175226128,74,0.28030321,0.421423543,0.521487754,1.744617196,0.047027316,1.339962345,0.441273128,0
22294,43669,2.126121521,4.164600372,68,0.062385321,83.42647059,0.105619792,77,0.49166636,0.506561429,0.927894104,1.453202617,0.057453582,13.54289145,3.506212048,0
28928,71418,2.758789063,6.810951233,123,0.112844037,75.36585366,0.087714407,45,0.605361501,0.51776942,0.926773442,1.273763629,0.065005534,13.62380195,3.536064052,0
15271,34680,1.456356049,3.307342529,37,0.033944954,87.02702703,0.102262339,25,0.611151178,0.276597698,0.954235659,1.055130004,0.067262458,11.81077178,3.024944366,0
43981,93515,4.194355011,8.91828537,188,0.172477064,74.93085106,0.111678618,96,0.323664319,1.459518089,0.843812166,1.978402094,0.224554563,17.2296734,4.671133787,0
35446,65116,3.380393982,6.209945679,145,0.133027523,71.87586207,0.106941274,103,0.671241313,1.10250176,0.830578951,1.03784107,0.090115714,11.91242579,3.254870254,0
40186,31262,3.832435608,2.981376648,142,0.130275229,77.09859155,0.086053298,92,0.790494474,0.901164414,0.827661278,0.688066135,0.067843802,9.55689615,2.614731577,0
44904,186078,4.28237915,17.74578094,104,0.095412844,71.09615385,0.14205741,91,0.186034301,0.57291029,0.79316827,2.147510633,0.07489811,4.966935686,1.383517612,0
33920,74326,3.234863281,7.088279724,132,0.121100917,76.79545455,0.091137577,49,0.49983737,0.991589702,0.88116322,1.466567267,0.085530791,15.6966729,4.172038257,0
34214,61719,3.262901306,5.885982513,199,0.182568807,73.36683417,0.107309485,107,0.632289237,1.539534043,0.756232641,1.196244114,0.194479106,11.09162354,3.159661015,0
9155,44745,0.873088837,4.267215729,44,0.040366972,75.63636364,0.082430797,36,0.824328816,0.323871549,0.90933359,0.551627973,0.059313832,6.819707402,1.792166885,0
5252,12335,0.500869751,1.176357269,10,0.009174312,92.9,0.080025527,0,0.931377666,0.046208336,0.972583429,0.230623622,0.01510439,3.32134165,0.84762942,0
33369,220646,3.182315826,21.04244232,104,0.095412844,72.77884615,0.11620017,111,0.233905004,0.549240366,0.813728546,1.992624335,0.038440223,5.347948269,1.473606171,0
31966,169292,3.04851532,16.14494324,136,0.124770642,81.01470588,0.115896962,95,0.456646072,0.672754958,0.946373888,1.312753406,0.144511337,24.41779213,6.274119197,0
70395,279713,6.71339035,26.67551041,252,0.231192661,76.02380952,0.11923639,138,0.286554005,0.32621396,0.824418969,1.774389878,0.059522455,3.389298956,0.933958639,0
91107,290130,8.688640594,27.66895294,266,0.244036697,74.36842105,0.16147338,171,0.364011175,0.355937423,0.534167059,1.567266376,0.039902253,1.17223775,0.382176169,0
27868,40122,2.657699585,3.826332092,253,0.232110092,68.61264822,0.063931671,82,0.57961237,0.965975262,0.858369226,1.446983357,0.073266278,12.67471275,3.413717823,0
10190,49504,0.971794128,4.721069336,44,0.040366972,69.81818182,0.155229341,21,0.664709504,0.211254094,0.968810605,0.96070507,0.023590343,13.33440581,3.389899292,0
35798,98086,3.413963318,9.3542099,181,0.166055046,70.42541436,0.107586051,154,0.189250233,1.151761256,0.852770165,2.452827798,0.072639473,14.49397957,3.909826521,0
78968,323739,7.530975342,30.87415695,351,0.322018349,68.4985755,0.149118288,143,0.3115197,0.429384297,0.523006261,1.714635215,0.050324984,1.370988518,0.450218099,0
10801,42780,1.030063629,4.079818726,9,0.008256881,82,0.143014375,4,0.632814238,0.047218375,0.990188706,0.988607828,0.008972694,9.567696502,2.3949689,0
53930,185132,5.143165588,17.65556335,273,0.250458716,81.24908425,0.09175541,104,0.270148439,0.888216592,0.922646342,2.165910516,0.064449047,22.07670094,5.739631928,0
38096,49622,3.633117676,4.732322693,372,0.341284404,71.95967742,0.077174216,121,0.474967345,1.338387036,0.852022831,1.762762785,0.066378122,16.75070375,4.520244834,0
41002,238651,3.910255432,22.75953293,176,0.16146789,74.85795455,0.110888283,151,0.274545943,0.39387989,0.674589575,1.746435106,0.044547645,2.02693584,0.605700774,0
23113,52456,2.204227448,5.002593994,104,0.095412844,73.73076923,0.109046693,41,0.707154046,0.820891168,0.867021223,0.930455956,0.095067922,11.52513711,3.082308948,0
109440,309328,10.43701172,29.49981689,343,0.314678899,66.57725948,0.17339178,120,0.231063354,0.431273338,0.868249173,1.963431473,0.046646477,6.115528437,1.636739172,0
47646,304732,4.543876648,29.06150818,148,0.135779817,72.31081081,0.146156401,101,0.272470074,0.440236479,0.663098728,1.869837686,0.017546352,2.173197274,0.65333806,0
52980,113192,5.052566528,10.79483032,158,0.144954128,69.00632911,0.113917871,68,0.285554848,0.753269237,0.929558784,2.144913136,0.043922689,20.63383655,5.343640811,0
27358,56801,2.609062195,5.416965485,75,0.068807339,85.13333333,0.093564784,34,0.637612652,0.464508027,0.927786426,1.088999543,0.070771293,12.40014991,3.213633197,0
39022,47121,3.721427917,4.493808746,345,0.316513761,70.97971014,0.0839919,115,0.692995265,1.538900855,0.77297249,1.016998319,0.106963029,12.01799262,3.384426788,0
35737,82029,3.408145905,7.82289505,129,0.118348624,68.93023256,0.126054861,72,0.464942363,1.30217101,0.841440519,1.610539421,0.086468626,15.1225872,4.109816088,0
18819,39915,1.794719696,3.806591034,84,0.07706422,77.05952381,0.099625411,20,0.777235576,0.605606483,0.870571554,0.740081383,0.072776405,8.752251047,2.344936653,0
19056,74535,1.817321777,7.108211517,107,0.098165138,64.4953271,0.14011613,25,0.617254524,0.688433521,0.895850907,1.140583859,0.02941133,12.5315396,3.308464232,0
35962,107169,3.429603577,10.22043228,179,0.164220183,80.93854749,0.110796938,64,0.463052491,0.920220296,0.903309803,1.520611286,0.119418245,18.11418588,4.758922572,0
31889,64515,3.041172028,6.152629852,113,0.103669725,77.88495575,0.120556345,57,0.63032329,1.19472331,0.826662717,1.189081233,0.159523326,12.58984381,3.453745153,0
31422,58131,2.996635437,5.543804169,123,0.112844037,78.79674797,0.100318411,75,0.633607412,1.190698457,0.833102197,1.175257099,0.126704233,13.07783158,3.570195257,0
19929,29836,1.900577545,2.84538269,55,0.050458716,72.38181818,0.118618403,48,0.838033321,0.592874824,0.83654975,0.54982593,0.12531429,6.661504168,1.817486725,0
56559,82182,5.393886566,7.837486267,127,0.116513761,74.59055118,0.128336462,80,0.405002628,1.343185679,0.876579387,1.781596601,0.107519146,20.42267294,5.439062666,0
61659,119044,5.880260468,11.35292053,201,0.18440367,82.17412935,0.097619894,118,0.331228381,1.791633509,0.829248985,2.011643595,0.102852324,19.19325333,5.248310995,0
17396,176231,1.659011841,16.80669785,89,0.081651376,84.71910112,0.081495171,103,0.339662053,0.456510927,0.947169609,1.545217387,0.074088571,16.82199002,4.319316252,0
20552,102879,1.959991455,9.811306,40,0.036697248,69.15,0.120542573,35,0.308628231,0.352012044,0.968750821,1.709319577,0.037678163,22.17703505,5.634948742,0
67606,225326,6.447410583,21.4887619,193,0.17706422,75.38860104,0.107284584,105,0.18065733,0.553305391,0.883382621,2.112151571,0.093092514,8.93585568,2.369665706,0
35169,39198,3.353977203,3.738212585,298,0.273394495,83.62751678,0.073955282,99,0.750943384,1.401403534,0.766164082,0.833192708,0.047106024,10.58470874,2.991528613,0
22948,52103,2.188491821,4.968929291,96,0.088073394,77.19791667,0.087846315,60,0.387832961,0.78663018,0.925722644,1.640336069,0.059303286,20.3940052,5.294391335,0
25042,96911,2.388191223,9.242153168,96,0.088073394,76.88541667,0.084690469,59,0.526726135,0.617440966,0.932261305,1.305590001,0.072509737,17.61040273,4.565526558,0
27418,106168,2.614784241,10.12496948,60,0.055045872,68.21666667,0.109146887,31,0.374235516,0.234915409,0.968449426,1.599705162,0.040745017,14.65401102,3.725010656,0
34924,42803,3.330612183,4.082012177,318,0.291743119,71.50314465,0.078168261,136,0.551113531,1.323262274,0.797297644,1.548756396,0.094814727,11.73279547,3.26909064,0
15341,55548,1.463031769,5.297470093,60,0.055045872,72.3,0.124045189,24,0.593554177,0.295295857,0.957877042,1.143966044,0.022176941,13.72256216,3.512496815,0
